colegio,provincia,canton,distrito,tipo_colegio,tipo_horario,tipo_modalidad,codigo_zona_procedencia,rama1_mep,in0vacion_mep,v_agregado_mep,ambiental_mep,o_tecnolog_mep,modeloiiicicloydiversificado_mep,deportivo_mep,telesecundaria_mep,liceo_rural_mep,tipo_educa,indigena_mep,territorio_indig_mep,lengua_indig_mep,bilingue_mep,bach_internacional_mep,admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1290,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4318,4,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1278,1,8,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1280,1,15,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2136,2,11,4,1,diurno,1,1,1,0,0,0,0,0,0,1,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4187,4,1,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2152,2,3,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
4170,4,10,3,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
4314,4,8,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
4314,4,8,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6134,6,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6134,6,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1298,1,8,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1298,1,8,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1298,1,8,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1353,1,4,2,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1353,1,4,2,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1426,1,7,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1426,1,7,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2132,2,2,13,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2132,2,2,13,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2132,2,2,13,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1154,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1154,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1154,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1154,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1253,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1253,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1413,1,1,6,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2151,2,10,11,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2151,2,10,11,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2219,2,13,1,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2219,2,13,1,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2219,2,13,1,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3133,3,1,2,3,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1135,1,1,10,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1135,1,1,10,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1235,1,1,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1235,1,1,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1235,1,1,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1235,1,1,7,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1272,1,13,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1272,1,13,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1272,1,13,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1285,1,1,8,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1285,1,1,8,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1285,1,1,8,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1315,1,20,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1315,1,20,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1315,1,20,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1315,1,20,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1315,1,20,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1342,1,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1342,1,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1342,1,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1342,1,11,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2139,2,2,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2139,2,2,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2139,2,2,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2139,2,2,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2139,2,2,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5136,5,2,1,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5136,5,2,1,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5136,5,2,1,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5136,5,2,1,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5136,5,2,1,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6145,6,10,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
6145,6,10,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
6145,6,10,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6145,6,10,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1151,1,14,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1151,1,14,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1151,1,14,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1151,1,14,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1316,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1316,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1316,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1316,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1328,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,1,Zapatón,no hay,0,0,no admitido
1328,1,4,9,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,1,Zapatón,no hay,0,0,no admitido
1341,1,6,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1341,1,6,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1341,1,6,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1341,1,6,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1341,1,6,5,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1416,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1427,1,12,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1427,1,12,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1427,1,12,3,1,diurno,1,1,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2150,2,10,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2150,2,10,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2154,2,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2154,2,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2154,2,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
2189,2,12,3,1,diurno,1,1,1,0,0,0,0,0,0,1,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2189,2,12,3,1,diurno,1,1,1,0,0,0,0,0,0,1,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2189,2,12,3,1,diurno,1,1,1,0,0,0,0,0,0,1,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
2189,2,12,3,1,diurno,1,1,1,0,0,0,0,0,0,1,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3105,3,8,2,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3105,3,8,2,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3105,3,8,2,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3105,3,8,2,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3105,3,8,2,1,diurno,1,2,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
3137,3,5,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,1,Territorio no indigena,no aplica,0,0,no admitido
3137,3,5,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,1,Territorio no indigena,no aplica,0,0,no admitido
3137,3,5,12,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,1,Territorio no indigena,no aplica,0,0,no admitido
5149,5,3,9,3,diurno,1,3,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5149,5,3,9,3,diurno,1,3,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
5149,5,3,9,3,diurno,1,3,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
5149,5,3,9,3,diurno,1,3,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6105,6,6,2,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6105,6,6,2,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
6105,6,6,2,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7100,7,1,4,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7106,7,1,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
7107,7,2,6,1,diurno,1,1,1,0,0,0,0,0,0,0,1,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1241,1,15,4,3,nocturno,1,2,2,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1241,1,15,4,3,nocturno,1,2,2,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1241,1,15,4,3,nocturno,1,2,2,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1241,1,15,4,3,nocturno,1,2,2,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1279,1,1,9,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1295,1,1,2,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1295,1,1,2,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1295,1,1,2,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1295,1,1,2,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,1,0,no admitido
1392,1,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1392,1,9,1,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1406,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1406,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1406,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1406,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1406,1,2,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1424,1,9,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,admitido
1424,1,9,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
1424,1,9,3,3,diurno,1,2,1,0,0,0,0,0,0,0,0,sin tipo,0,Territorio no indigena,no aplica,0,0,no admitido
